start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
4963580	4964650	125	C	0.66219	11116	2	11115	11116
4967840	5007450	126	A	0.99805	11210	94	11117	11210
5010780	5035596	127	A	0.99999	11275	65	11211	11275
5035628	5046020	128	A	1.0	11307	32	11276	11307
5048840	5077340	129	A	0.99987	11376	69	11308	11376
5082940	5092356	130	B	0.99994	11395	19	11377	11395
5092548	5130128	131	D	0.99756	11481	86	11396	11481
5130304	5137924	132	D	0.90702	11500	19	11482	11500
5138042	5146510	133	A	0.81	11520	20	11501	11520
5147200	5149080	134	C	0.99976	11527	7	11521	11527
