start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
5233430	5304178	130	A	0.78893	10735	139	10597	10735
5304294	5396630	131	A	0.67204	10887	152	10736	10887
5396710	5427810	132	A	0.99986	10945	58	10888	10945
5427880	5478638	133	B	0.99	11055	110	10946	11055
5478734	5497690	134	B	0.99999	11097	42	11056	11097
5498030	5525230	135	B	0.84521	11162	65	11098	11162
5525390	5562800	136	B	0.89641	11240	78	11163	11240
5563490	5593254	137	C	0.99988	11316	76	11241	11316
5593302	5624610	138	C	1.0	11387	71	11317	11387
5629210	5689960	139	A	1.0	11482	95	11388	11482
5690490	5760320	140	A	0.99999	11607	125	11483	11607
5760770	5799878	141	B	0.89933	11691	84	11608	11691
5799974	5804970	142	B	0.90873	11700	9	11692	11700
5808290	5814880	143	C	0.99606	11715	15	11701	11715
5818390	5860122	144	C	0.83727	11815	100	11716	11815
5860186	5860990	145	B	0.94131	11816	1	11816	11816
5865090	5945930	146	A	0.73994	11941	125	11817	11941
5948920	5990168	147	B	0.9999	12028	87	11942	12028
5990344	6005910	148	B	0.99999	12069	41	12029	12069
6008440	6009430	149	C	0.99657	12071	2	12070	12071
