start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
4853700	4882760	125	D	0.92954	9839	60	9780	9839
4882830	4897230	126	D	1.0	9878	39	9840	9878
4901100	4904670	127	B	0.95892	9886	8	9879	9886
4907440	4953720	128	E	0.96268	9989	103	9887	9989
4955120	4968770	129	A	0.96764	10021	32	9990	10021
4971140	4972640	130	A	0.99869	10023	2	10022	10023
4975320	4991136	131	C	0.99849	10057	34	10024	10057
4991178	5032660	132	C	0.83852	10136	79	10058	10136
5035720	5056940	133	C	0.26	10178	42	10137	10178
5057090	5091320	134	A	0.39442	10252	74	10179	10252
5092220	5162110	135	A	0.99999	10424	172	10253	10424
5164260	5190440	136	B	0.99931	10477	53	10425	10477
5190590	5198870	137	B	0.99969	10499	22	10478	10499
