start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
4820310	4828360	161	E	0.96421	11692	18	11675	11692
4831530	4859838	162	C	0.99243	11749	57	11693	11749
4860004	4861700	163	E	0.92069	11753	4	11750	11753
4863830	4884680	164	B	0.99956	11787	34	11754	11787
4886250	4941430	165	C	1.0	11888	101	11788	11888
4941510	4978390	166	C	1.0	11974	86	11889	11974
4980490	5045302	167	C	0.96	12099	125	11975	12099
5045446	5049120	168	C	0.99742	12107	8	12100	12107
5052310	5084262	169	F	0.84	12185	78	12108	12185
5084326	5112302	170	F	0.97942	12251	66	12186	12251
5112446	5122534	171	A	0.99959	12286	35	12252	12286
5122652	5142762	172	A	0.99	12348	62	12287	12348
5142816	5156898	173	A	0.8649	12389	41	12349	12389
5156984	5166594	174	B	0.52773	12409	20	12390	12409
5166792	5167118	175	A	0.97617	12410	1	12410	12410
