start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
6336910	6351220	136	B	0.52291	8798	7	8792	8798
6353430	6415190	137	B	0.98	8880	82	8799	8880
6417370	6440750	138	B	0.96795	8918	38	8881	8918
6445160	6478604	139	A	0.99977	9000	82	8919	9000
6478652	6508008	140	A	0.73654	9052	52	9001	9052
6508094	6563050	141	A	1.0	9153	101	9053	9153
6563500	6622460	142	A	1.0	9250	97	9154	9250
6627020	6653900	143	A	0.97372	9307	57	9251	9307
6658400	6695500	144	B	0.51561	9343	36	9308	9343
6700820	6796990	145	B	0.87698	9453	110	9344	9453
6797520	6865744	146	B	0.99	9535	82	9454	9535
6865872	6921460	147	B	0.99983	9598	63	9536	9598
6923640	7003760	148	B	0.85838	9697	99	9599	9697
7011950	7029040	149	A	0.99979	9728	31	9698	9728
7033890	7044530	150	B	0.92	9750	22	9729	9750
